"id";"date";"text"
1583480204827115520;2022-10-21 15:27:55+00:00;"This whole Redbull situation with FIA... Here some text about what is said to be the latest info. Internal costs related to gardening leave and sick pay - $800kCatering costs - $1.2 millionThe other areas that pushed the team over the cap included the use of spare parts and a"
1583480201748455424;2022-10-21 15:27:54+00:00;"i've been drinking one can of redbull for 6 and a half hourd"
1583480217028374529;2022-10-21 15:27:58+00:00;"Willseh14 Like masi change the rules in AD on a final lap to help cheatbull to win a illegal illegitimate championship "
1583480296464207873;2022-10-21 15:28:16+00:00;"tax situation with UK authorities which meant the team went from $4 million under to $1.8 million over - a swing of about $5.8 million it is understood.The internal costs are said to involve former head of aerodynamics Dan Fallows, who resigned in mid-2021 to take up the"
1583480495488503808;2022-10-21 15:29:04+00:00;"It was me. I CHANGED THE RULES "
1583480578640224256;2022-10-21 15:29:24+00:00;"I finished it lets buy another "
1583480582826512384;2022-10-21 15:29:25+00:00;"ayh38863352 Willseh14 Cuz fia is in shambles..... there are so many points where it helps redbull and 0 where it helps fia... there is a reason horner wanted to do a press conference..."
1583480637092433920;2022-10-21 15:29:38+00:00;"I love my life right now...im such a lucky little sissy fag... i dont know how but iv actually found my dream mistress!! Perfect body. Pretty face. Amazing legs and the most sexiest feet to walk this planet  "
1583480744512741377;2022-10-21 15:30:03+00:00;"Rampage is a comin'. Looking forward to seeing what Reed Boggs has been lining up for us at Red Bull Rampage -  "
1583480750871318529;2022-10-21 15:30:05+00:00;"unpopular opinion : el redbull mesh helwa"
1583480806986903554;2022-10-21 15:30:18+00:00;"SilverArrowsNet If they dont get point deductions in 2021 then definitely this sport is rigged. Haas got 15 points. So should red bull. F1XED fia"
1583480967297368064;2022-10-21 15:30:56+00:00;"my redbull smirnoff is acquired"
1583481095504670721;2022-10-21 15:31:27+00:00;"SilverArrowsNet Max your team cheated get real "
1583481154203975681;2022-10-21 15:31:41+00:00;"on the shuttle to cota and no one is wearing redbull merch  as it should be"
1583481226396323843;2022-10-21 15:31:58+00:00;"Lockz_23 Willseh14 Well let's see"
1583481347569438720;2022-10-21 15:32:27+00:00;"i'm sure fia who handed max the championship last year changed the rules so they can find rbr guilty of cheating "
1583481367903731712;2022-10-21 15:32:32+00:00;"maureen_mpiira SilverArrowsNet Only max and redbull can cheat "
1583481393442529281;2022-10-21 15:32:38+00:00;"Interesting  "
1583481428662452229;2022-10-21 15:32:46+00:00;"FreakyYDV cafc_daniel tigaby7 raz_rodgers ESPNF1 Which will help redbull in court. Thats also why horner wanted to do a press conference but the owner of f1 wanted to talk to horner first but then delayed that meaning horner couldnt do a press conference"
1583481506919780357;2022-10-21 15:33:05+00:00;"SilverArrowsNet Only because they are winning"
1583481490075095043;2022-10-21 15:33:01+00:00;"SilverArrowsNet Same energy "
1583481585529069568;2022-10-21 15:33:24+00:00;"LooseWheelNut RobLMyers fia It depends, RedBull can take it to a hearing if they believe they're innocent and that'll be months and will probably be like ferrari and kept a secret. With an ABA when it's agreed then all the details about the penalty and breach etc are released"
1583481644018958336;2022-10-21 15:33:38+00:00;"um they didn't sell me redbull cause i'm not 18..? is this a joke or this never happened before help i'm so mad rn"
1583481661924122629;2022-10-21 15:33:42+00:00;"MurrayMontgome8 Motorsport People need to stop acting like how much matters. When  Mercedes rear wing had a mechanical failure by 0.2mm, RedBull lobbied for Lewis disqualification. If only 1 team on the paddock couldn't follow the rules, the problem isn't the rule!Either the rules matter or they don't!"
1583481683881652224;2022-10-21 15:33:47+00:00;"Pat_Egan redbull sixers ZackNeiner Wow that's cool. I deserve this too."
1583481721470582784;2022-10-21 15:33:56+00:00;"Ah now y'all have a problem with rules change suddenly?Y'all were okay with Abu Dhabi 2021 and masi going freestyle tho lol "
1583481765749919744;2022-10-21 15:34:07+00:00;"and i was too shy or wtv to get a coke instead instead lmao&lt/3 fuck"
1583481825867206657;2022-10-21 15:34:21+00:00;"A mf on Coffee &amp RedBull &amp I'm still tryna knock out"
1583481878668926976;2022-10-21 15:34:34+00:00;"You can now become a supporter of my podcast!   salestraining salestips Leaders revenue RedBull COSMETICS MLM makemoneyfromhome forbes400 businesstips businessowner businessintelligence"
1583481956536586240;2022-10-21 15:34:52+00:00;"Red Bull UK are supporting up and coming streamers (under 30k followers)! New campaign where u can vote for them to host their dream stream, one of the winner's voters also get a trip of a lifetime to any global rb gaming event w/ a +1 More infoooo:"
1583481964002086912;2022-10-21 15:34:54+00:00;"aniesiamedina14 But Redbull Dont :("
1583481979919798278;2022-10-21 15:34:58+00:00;"didn't they change the rules mid race last season? or was i dreaming "
1583481990313283589;2022-10-21 15:35:00+00:00;"since im awake, i shall watch a bit of this redbull event..."
1583482133267779585;2022-10-21 15:35:34+00:00;"maybe... im assuming there will be no replay option? "
1583482242332241921;2022-10-21 15:36:00+00:00;"SilverArrowsNet Bit like Schumacher in 97.. neither him nor Christian horner think theyve done anything wrong and cant understand why everyone is up in arms about it so it musg be bullying/jealousy or whatever.. great driver just completely unlikeable."
1583485590049542145;2022-10-21 15:49:19+00:00;"Pissing myself that I thought I had palpitations from my redbull but it turns out I have anemia "
1583485617945862144;2022-10-21 15:49:25+00:00;"jessica4stein stef the only weirdo who doesn't turn up to his own event?"
1583485631954460672;2022-10-21 15:49:29+00:00;"X15 RequiemArm Whoever thought the end times would be a battle of energy drinks? That came out of left-field."
1583485646068674560;2022-10-21 15:49:32+00:00;"oh because this didn't happen to Mercedes? Rear wings, DAS??? "
1583485672295309312;2022-10-21 15:49:38+00:00;"NickiTaylor redbullgaming Wish I could be there, have fun in Top Lane...wow that sentence does not sound right "
1583485707842375681;2022-10-21 15:49:47+00:00;"f1cover We'll have to wait to find out "
1583485797050634242;2022-10-21 15:50:08+00:00;"Redbull... "
1583486034423468035;2022-10-21 15:51:05+00:00;"X15 RequiemArm A bull? And wings, you say? Curious "
1583486231442116608;2022-10-21 15:51:51+00:00;"can you see the bags under my eyes or is the redbull working TSmidnighTS taylornation13 "
1583486237498744832;2022-10-21 15:51:53+00:00;"X15 RequiemArm This is hilarious..."
1583486321313841152;2022-10-21 15:52:13+00:00;"For those new to the sport, whistler born BrandonSemenuk is a bike NINJA and THE  (4 Wins at rampage).  Fellow  BrettRheeder is close on his heals skill-wise. Nelson's KurtSorge just WINS having 3 rampage titles! OGs CamZink and KyleStrait also riding"
1583486372584640512;2022-10-21 15:52:25+00:00;"Imma just continue this as well I guess:Height           : 175 cm /5'9Shoe size      : 42/43Zodiac sign   : LibraTattoos.        : NonePiercings.      : 1 helixFav colors.    : Orange/PurpleFav drink.      : Coca Cola/Rockstar Energy Drinks "
1583486381422047232;2022-10-21 15:52:27+00:00;"USA! USA! F1 comes to Austin, Texas this weekend and the Mode Push Podcast gives you a jump start preview of the next couple of days on the racing grid.  TheDanJimenez breaks down RedBull's cost cap violation.  Share and subscribe, sucks!  "
1583486429950509058;2022-10-21 15:52:39+00:00;"Now you care about a rule change?Interesting. "
1583486486271250433;2022-10-21 15:52:52+00:00;"ESPNF1 Agreed. Get rid of it ASAP and ban cheating Redbull. Verstappen would look good in a Ferrari"
1583486497474326528;2022-10-21 15:52:55+00:00;"manret01 AndyTails BradleyPhilpot Show cars are anyway not covered. So you might want to restart this point"
1583486536146120706;2022-10-21 15:53:04+00:00;"Axr182 Timm_98 Follower Check? Earnings Check? Pr Check? Redbull Check? You only won because of streamsniping"
1583486585391443970;2022-10-21 15:53:16+00:00;"RishcaAbrahams fia Ben_Sulayem And yet..."
1583486591363751936;2022-10-21 15:53:17+00:00;"Redbull_Fridge Timm_98 U MEAN 3rd lol!"
1583486609156362241;2022-10-21 15:53:22+00:00;"Redbull 2"
1583486739309506560;2022-10-21 15:53:53+00:00;"avesinthehouse Drink water"
1583579763868078083;2022-10-21 22:03:31+00:00;"MBiberauer_ fiagirly AlbertFabrega You know fia gotta make sure parts are legal before they go on the car you can't just chuck shitbon and wait for other teams to complain"
1583579924962906113;2022-10-21 22:04:10+00:00;"How can someone wake up and think MMMMMM redbull"
1583579949541515264;2022-10-21 22:04:16+00:00;"SnowAndBeach And how is that?, by putting eyebrows on a show car, Redbull cheated to gain an unfair advantage that's not a secret and every team has called it out."
1583580228915728384;2022-10-21 22:05:22+00:00;"scottmfulton leagueofemily djw12588 AzaelOfficial PVB! PVB! PVB! redbull where is all the red bull at Worlds2022 ??"
1583580307856375808;2022-10-21 22:05:41+00:00;"I don't understand why so many ppl in F1 say it would be unfair to penalize RedBull's &amp Max's '21 titles. What is it with them being so willing to sympathize with a cheating team instead of considering how unfair it is to all others who managed to stay within the regs f1 USGP "
1583580394653302784;2022-10-21 22:06:02+00:00;"imabr47 ESPNF1 the source have previously been proven false by redbull themselves"
1583580414471733248;2022-10-21 22:06:06+00:00;"BAiNZY3 RobLMyers fia Hear, hear!!!"
1583580639608963072;2022-10-21 22:07:00+00:00;"SangKip4 saw that Redbull lexus on a flat bed with its front bumper hanging. Did it crash?"
1583580689378594817;2022-10-21 22:07:12+00:00;"fiagirly Just a question. Why do LH fans think redbull/ verstappend should get point reduction? Its IN THE RULES that there will be a minor penalty for costcap breaches &lt5%. Youre solution to someone breaking the rules, is breaking the rules?"
1583580702070648833;2022-10-21 22:07:15+00:00;"HammerWatch44 ESPNF1 got a source that says that? or is your source 'because I said so?'"
1583580731208798209;2022-10-21 22:07:22+00:00;"Arcriae AAAAAAAA I KNEW IT UR JUST PERFECT COCONUT REDBULL IS TOP TIER"
1583580747923099650;2022-10-21 22:07:26+00:00;"llVallkyriell redbull Caffeine headaches suck so bad!!"
1583580844870242306;2022-10-21 22:07:49+00:00;"MrNo59579195 fiagirly One of the minor penalties in the rules is points deduction"
1583580898355605504;2022-10-21 22:08:02+00:00;"HammerWatch44 ESPNF1 I literally just gave you 4 sources in one tweet by the way, you saying all 4 are wrong? (there are several links, not just one)"
1583580938746748928;2022-10-21 22:08:11+00:00;"2nd peach redbull of the day we ball"
1583580960422928385;2022-10-21 22:08:17+00:00;"Fucks sake I will always hate Redbull for this "
1583581014974005248;2022-10-21 22:08:30+00:00;"imabr47 ESPNF1 redbull official source busted both catering and adrian newey's salary claims, everything coming from redbull sources is BS excuses"
1583581108960051200;2022-10-21 22:08:52+00:00;"1thicstrawberry a vibe"
1583581130217132035;2022-10-21 22:08:57+00:00;"Redbull probably found a way around that laser. "
1583581191869190144;2022-10-21 22:09:12+00:00;"yunyun_qui YES COCONUT IS THE BESY FLAVOR EVER IDC WHAT ANYONE SAYS"
1583581283959345153;2022-10-21 22:09:34+00:00;"I bought so much redbull ja neh this dissertation has me in a chokehold."
1583581351764119553;2022-10-21 22:09:50+00:00;"JPARKJMC hey june"
1583581407410294785;2022-10-21 22:10:03+00:00;"Breaking:Dutch viaplay reports the Redbull cost cap breach is changed to only a procedural breach and will be settled. redbull CostCap COTA f1 redbull"
1583581447985643521;2022-10-21 22:10:13+00:00;"Coconut redbull &gt&gt&gt&gt&gt "
1583581598166921216;2022-10-21 22:10:49+00:00;"BellOta_a AaronMolloy6 One started collecting podiums as a nearly rookie while the other one needed a decade and a redbull rocketship."
1583581760063180800;2022-10-21 22:11:27+00:00;"Dutch viaplay reports the Redbull cost cap breach is changed to only a procedural breach and will be settled.FUN"
1583581890224615424;2022-10-21 22:11:58+00:00;"HammerWatch44 ESPNF1 you are truly a dumbass..."
1583581897384693760;2022-10-21 22:12:00+00:00;"met_patat Allegedly... It was just hearsay."
1583581963713417219;2022-10-21 22:12:16+00:00;"mclarenhippos frodobaggybaiis ESPNF1 What a load of shite  Ferrari got away lightly with their engine sensor, Mercedes' with several breaches, you've got spygate, crashgate, inexhaustible list of them... none are punished to the nth"
1583581967320088576;2022-10-21 22:12:17+00:00;"cytrusf1 We dont really rate viaplay atm, so lets see"
1583582169460416512;2022-10-21 22:13:05+00:00;"RealJosueCorrea RidersRepublic redbull RidersRepublic yes please explainAnd I wasn't able to take part in the 1v1 event it just wasn't showing up"
1583582185931448320;2022-10-21 22:13:09+00:00;"RachelBrookesTV DanicaPatrick MarioAndretti SkySportsF1 how do you have those 3 on tv?? Redbull aren't dominant they're Cheaters. Biggest Morons in History of sports"
1583582255397490688;2022-10-21 22:13:25+00:00;"BradleyPhilpot I truly hope that Redbull have not wriggled out of this.  An utter disgrace and embarrassment I hope this is a Redbull fan just lamely hoping."
1583582341305315328;2022-10-21 22:13:46+00:00;"cytrusf1 If this is the case then the FIA need to come out and be transparent about how this conclusion was reached. Im a RB fan but the community will never trust the fia again if this one is sealed. They will also always accuse RB of cheating(I dont care though lol)"
